dataset,model,spot_id,x,y,cell_type
osmFISH Pseudospot,seurat,pseudospot_y34_x14,12315.362726086834,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y34_x15,13164.698086506616,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y34_x16,14014.033446926396,29302.069934482468,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y34_x17,14863.368807346178,29302.069934482468,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y34_x18,15712.70416776596,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y34_x19,16562.03952818574,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y34_x20,17411.374888605522,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y34_x21,18260.710249025306,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y34_x22,19110.045609445086,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y34_x23,19959.38096986487,29302.069934482468,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y34_x24,20808.71633028465,29302.069934482468,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x0,424.6676802098908,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x1,1274.0030406296723,30151.405294902248,Ependymal
osmFISH Pseudospot,seurat,pseudospot_y35_x2,2123.338401049454,30151.405294902248,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y35_x3,2972.6737614692356,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x4,3822.0091218890175,30151.405294902248,Astrocyte
osmFISH Pseudospot,seurat,pseudospot_y35_x5,4671.344482308799,30151.405294902248,Astrocyte
osmFISH Pseudospot,seurat,pseudospot_y35_x6,5520.67984272858,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x7,6370.015203148362,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x8,7219.350563568144,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x9,8068.685923987926,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x10,8918.021284407707,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x11,9767.356644827489,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x12,10616.69200524727,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x13,11466.027365667052,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x14,12315.362726086834,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x15,13164.698086506616,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x16,14014.033446926396,30151.405294902248,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y35_x17,14863.368807346178,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x18,15712.70416776596,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x20,17411.374888605522,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x21,18260.710249025306,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x22,19110.045609445086,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x23,19959.38096986487,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y35_x24,20808.71633028465,30151.405294902248,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x0,424.6676802098908,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x2,2123.338401049454,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x3,2972.6737614692356,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x5,4671.344482308799,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x6,5520.67984272858,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x7,6370.015203148362,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x8,7219.350563568144,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x9,8068.685923987926,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x10,8918.021284407707,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x11,9767.356644827489,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x12,10616.69200524727,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x13,11466.027365667052,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x14,12315.362726086834,31000.740655322028,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y36_x15,13164.698086506616,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x16,14014.033446926396,31000.740655322028,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y36_x17,14863.368807346178,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x18,15712.70416776596,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x19,16562.03952818574,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x20,17411.374888605522,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x21,18260.710249025306,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x22,19110.045609445086,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x23,19959.38096986487,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y36_x24,20808.71633028465,31000.740655322028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x0,424.6676802098908,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x1,1274.0030406296723,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x2,2123.338401049454,31850.07601574181,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y37_x3,2972.6737614692356,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x4,3822.0091218890175,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x5,4671.344482308799,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x6,5520.67984272858,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x7,6370.015203148362,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x8,7219.350563568144,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x9,8068.685923987926,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x10,8918.021284407707,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x11,9767.356644827489,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x12,10616.69200524727,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x13,11466.027365667052,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x14,12315.362726086834,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x15,13164.698086506616,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x16,14014.033446926396,31850.07601574181,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y37_x17,14863.368807346178,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x18,15712.70416776596,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x19,16562.03952818574,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x20,17411.374888605522,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x21,18260.710249025306,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x22,19110.045609445086,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x23,19959.38096986487,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x24,20808.71633028465,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x25,21658.051690704433,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y37_x26,22507.387051124213,31850.07601574181,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x0,424.6676802098908,32699.41137616159,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y38_x1,1274.0030406296723,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x2,2123.338401049454,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x3,2972.6737614692356,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x4,3822.0091218890175,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x5,4671.344482308799,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x6,5520.67984272858,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x7,6370.015203148362,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x8,7219.350563568144,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x9,8068.685923987926,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x10,8918.021284407707,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x11,9767.356644827489,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x12,10616.69200524727,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x13,11466.027365667052,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x14,12315.362726086834,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x15,13164.698086506616,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x16,14014.033446926396,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x17,14863.368807346178,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x18,15712.70416776596,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x19,16562.03952818574,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x20,17411.374888605522,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x21,18260.710249025306,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x22,19110.045609445086,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x23,19959.38096986487,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x24,20808.71633028465,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x25,21658.051690704433,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y38_x26,22507.387051124213,32699.41137616159,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x0,424.6676802098908,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x1,1274.0030406296723,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x2,2123.338401049454,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x3,2972.6737614692356,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x4,3822.0091218890175,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x5,4671.344482308799,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x6,5520.67984272858,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x7,6370.015203148362,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x8,7219.350563568144,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x9,8068.685923987926,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x10,8918.021284407707,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x12,10616.69200524727,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x13,11466.027365667052,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x14,12315.362726086834,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x15,13164.698086506616,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x16,14014.033446926396,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x17,14863.368807346178,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x18,15712.70416776596,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x19,16562.03952818574,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x20,17411.374888605522,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x21,18260.710249025306,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x22,19110.045609445086,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x23,19959.38096986487,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x24,20808.71633028465,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x25,21658.051690704433,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y39_x26,22507.387051124213,33548.74673658137,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x0,424.6676802098908,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x1,1274.0030406296723,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x2,2123.338401049454,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x3,2972.6737614692356,34398.082097001155,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y40_x4,3822.0091218890175,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x5,4671.344482308799,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x6,5520.67984272858,34398.082097001155,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y40_x7,6370.015203148362,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x8,7219.350563568144,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x10,8918.021284407707,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x11,9767.356644827489,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x12,10616.69200524727,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x13,11466.027365667052,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x14,12315.362726086834,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x15,13164.698086506616,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x16,14014.033446926396,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x17,14863.368807346178,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x18,15712.70416776596,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x19,16562.03952818574,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x20,17411.374888605522,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x21,18260.710249025306,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x22,19110.045609445086,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x23,19959.38096986487,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x24,20808.71633028465,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x25,21658.051690704433,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y40_x26,22507.387051124213,34398.082097001155,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x0,424.6676802098908,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x1,1274.0030406296723,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x2,2123.338401049454,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x3,2972.6737614692356,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x4,3822.0091218890175,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x5,4671.344482308799,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x6,5520.67984272858,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x7,6370.015203148362,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x8,7219.350563568144,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x9,8068.685923987926,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x10,8918.021284407707,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x11,9767.356644827489,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x12,10616.69200524727,35247.41745742094,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y41_x13,11466.027365667052,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x14,12315.362726086834,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x15,13164.698086506616,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x16,14014.033446926396,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x17,14863.368807346178,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x18,15712.70416776596,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x19,16562.03952818574,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x20,17411.374888605522,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x21,18260.710249025306,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x22,19110.045609445086,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x23,19959.38096986487,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x24,20808.71633028465,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x25,21658.051690704433,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y41_x26,22507.387051124213,35247.41745742094,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x0,424.6676802098908,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x1,1274.0030406296723,36096.75281784072,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y42_x2,2123.338401049454,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x3,2972.6737614692356,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x4,3822.0091218890175,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x5,4671.344482308799,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x6,5520.67984272858,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x7,6370.015203148362,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x8,7219.350563568144,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x9,8068.685923987926,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x10,8918.021284407707,36096.75281784072,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y42_x11,9767.356644827489,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x12,10616.69200524727,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x13,11466.027365667052,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x14,12315.362726086834,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x15,13164.698086506616,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x16,14014.033446926396,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x17,14863.368807346178,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x18,15712.70416776596,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x19,16562.03952818574,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x20,17411.374888605522,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x21,18260.710249025306,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x22,19110.045609445086,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x23,19959.38096986487,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x24,20808.71633028465,36096.75281784072,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y42_x25,21658.051690704433,36096.75281784072,Interneuron
osmFISH Pseudospot,seurat,pseudospot_y43_x0,424.6676802098908,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x1,1274.0030406296723,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x2,2123.338401049454,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x3,2972.6737614692356,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x4,3822.0091218890175,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x5,4671.344482308799,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x6,5520.67984272858,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x7,6370.015203148362,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x8,7219.350563568144,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x9,8068.685923987926,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x10,8918.021284407707,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x11,9767.356644827489,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x12,10616.69200524727,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x13,11466.027365667052,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x14,12315.362726086834,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x15,13164.698086506616,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x16,14014.033446926396,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x17,14863.368807346178,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x18,15712.70416776596,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x19,16562.03952818574,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x20,17411.374888605522,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x21,18260.710249025306,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x22,19110.045609445086,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x23,19959.38096986487,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x24,20808.71633028465,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x25,21658.051690704433,36946.0881782605,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y43_x27,23356.722411543997,36946.0881782605,Astrocyte
osmFISH Pseudospot,seurat,pseudospot_y43_x28,24206.057771963777,36946.0881782605,Astrocyte
osmFISH Pseudospot,seurat,pseudospot_y44_x0,424.6676802098908,37795.42353868028,Hippocampus_Excitatory
osmFISH Pseudospot,seurat,pseudospot_y44_x1,1274.0030406296723,37795.42353868028,Hippocampus_Excitatory
